status,gene-symbol,UMLS_by_symbol,gene-name,UMLS_by_name,ensembl-id,chromosome,genetic-category,gene-score,syndromic,eagle,number-of-reports
9,CLTC,C1413512,clathrin heavy chain,C0530079,,17,Rare Single Gene Mutation,3.0,0,,6
9,CLTCL1,C1413513,"clathrin, heavy chain-like 1",C0008905,,22,Rare Single Gene Mutation,2.0,0,,8
9,CMIP,C1864692,c-Maf inducing protein,C0919481,,16,"Rare Single Gene Mutation, Genetic Association",2.0,0,,7
9,CMPK2,C2239305,cytidine/uridine monophosphate kinase 2,C2239305,,2,Rare Single Gene Mutation,2.0,0,,4
9,CNGB3,C1413548,cyclic nucleotide gated channel beta 3,C1413548,,8,Rare Single Gene Mutation,2.0,0,,7
9,CNKSR2,C1539114,connector enhancer of kinase suppressor of Ras 2,C1334325,,X,"Rare Single Gene Mutation, Syndromic, Functional",2.0,1,,18
9,CNOT1,C1417763,CCR4-NOT transcription complex subunit 1,C1417763,,16,"Rare Single Gene Mutation, Syndromic",2.0,1,,13
9,CNOT3,C1417765,CCR4-NOT transcription complex subunit 3,C1417765,,19,"Rare Single Gene Mutation, Syndromic",1.0,1,5.6,25
9,CNR1,C1413554,cannabinoid receptor 1 (brain),C0006104,,6,"Rare Single Gene Mutation, Genetic Association",2.0,0,,8
9,CNTN3,C1413561,contactin 3,C1413561,,3,Rare Single Gene Mutation,2.0,0,,6
9,CNTN4,C1413562,contactin 4,C0056257,,3,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",2.0,0,,31
9,CNTN5,C1413563,Contactin 5,C1413563,,11,"Rare Single Gene Mutation, Genetic Association",2.0,0,,11
9,CNTN6,C1413564,Contactin 6,C1413564,,3,"Rare Single Gene Mutation, Genetic Association",2.0,0,13.8,18
9,CNTNAP2,C1422223,contactin associated protein-like 2,C0056257,,7,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",2.0,1,,107
9,CNTNAP3,C1539117,contactin associated protein-like 3,C0056257,,9,"Rare Single Gene Mutation, Functional",2.0,0,,7
9,CNTNAP4,C1539118,Contactin associated protein-like 4,C0056257,,16,"Rare Single Gene Mutation, Functional",2.0,0,,16
9,CNTNAP5,C1539119,contactin associated protein-like 5,C0056257,,2,"Rare Single Gene Mutation, Genetic Association",2.0,0,,16
9,COL12A1,C1413572,collagen type XII alpha 1 chain,C1413572,,6,Rare Single Gene Mutation,3.0,0,,9
9,COL28A1,C1824774,collagen type XXVIII alpha 1 chain,C1824774,,7,Rare Single Gene Mutation,2.0,0,,5
9,CORO1A,C1413622,coronin 1A,C1413622,,16,Rare Single Gene Mutation,1.0,0,0.7,3
9,CPEB4,C1427737,cytoplasmic polyadenylation element binding protein 4,C0010834,,5,"Rare Single Gene Mutation, Functional",2.0,0,,4
9,CPSF7,C2829186,cleavage and polyadenylation specific factor 7,C0010813,,11,Rare Single Gene Mutation,1.0,0,,8
9,CPT2,C1413690,carnitine palmitoyltransferase 2,C0524513,,1,Rare Single Gene Mutation,2.0,0,,5
9,CPZ,C1413693,carboxypeptidase Z,C0007075,,4,Rare Single Gene Mutation,2.0,0,,5
9,CREBBP,C1337090,CREB binding protein,C0256079,,16,"Rare Single Gene Mutation, Syndromic, Genetic Association",1.0,1,31.35,44
9,CRMP1,C1413714,collapsin response mediator protein 1,C0963377,,4,"Rare Single Gene Mutation, Functional",3.0,0,,9
9,CSDE1,C1824805,cold shock domain containing E1,C1412756,,1,"Rare Single Gene Mutation, Syndromic, Functional",1.0,1,15.55,9
9,CSMD1,C1422360,CUB and Sushi multiple domains 1,C1422360,,8,"Rare Single Gene Mutation, Genetic Association, Functional",2.0,0,,25
9,CSMD2,C1426144,CUB and Sushi multiple domains 2,C1422360,,1,"Rare Single Gene Mutation, Genetic Association",3.0,0,,9
9,CSMD3,C1426145,CUB and Sushi multiple domains 3,C1426145,,8,"Rare Single Gene Mutation, Functional",3.0,0,,11
9,CSNK1E,C1413756,casein kinase 1 epsilon,C0752519,,22,"Rare Single Gene Mutation, Functional",2.0,0,,8
9,CSNK1G1,C1413757,casein kinase 1 gamma 1,C1413757,,15,"Rare Single Gene Mutation, Syndromic",3.0,1,,3
9,CSNK2A1,C1332796,casein kinase 2 alpha 1,C1332796,,20,"Rare Single Gene Mutation, Syndromic, Functional",1.0,1,6.2,22
9,CSNK2B,C1413762,casein kinase 2 beta,C1413762,,6,"Rare Single Gene Mutation, Syndromic",,1,,13
9,CTCF,C1422163,CCCTC-binding factor,C0669443,,16,"Rare Single Gene Mutation, Syndromic, Functional",1.0,1,10.45,29
9,CTNNA2,C1413796,catenin alpha 2,C0657307,,2,"Rare Single Gene Mutation, Syndromic",,1,,5
9,CTNNA3,C1413797,"catenin (cadherin-associated protein), alpha 3",C1564904,,10,"Rare Single Gene Mutation, Genetic Association",2.0,0,,21
9,CTNNB1,C1332803,catenin beta 1,C1332803,,3,"Rare Single Gene Mutation, Syndromic",1.0,0,32.75,46
9,CTNND1,C1413800,catenin delta 1,C1413800,,11,"Rare Single Gene Mutation, Syndromic",2.0,0,,3
9,CTNND2,C1413801,"Catenin (cadherin-associated protein), delta 2",C1564904,,5,"Rare Single Gene Mutation, Syndromic, Functional",2.0,0,,18
9,CTR9,C1824811,"CTR9homolog, Paf1/RNA polymerase II complex component",C1704982,,11,"Rare Single Gene Mutation, Syndromic",3.0,1,,9
9,CTTNBP2,C1423652,cortactin binding protein 2,C1423652,,7,"Rare Single Gene Mutation, Syndromic, Functional",2.0,0,24.8,16
9,CUL2,C1332810,cullin 2,C1332810,,10,Rare Single Gene Mutation,3.0,0,,5
9,CUL3,C1332811,Cullin 3,C0909608,,2,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1.0,0,18.4,42
9,CUL4B,C1413826,cullin 4B,C1413826,,X,Rare Single Gene Mutation,3.0,1,,5
9,CUL7,C1427252,Cullin 7,C1427252,,6,Rare Single Gene Mutation,2.0,0,,9
9,CUX1,C1413827,cut like homeobox 1,C0598306,,7,"Rare Single Gene Mutation, Functional",2.0,0,,15
9,CUX2,C1426179,cut like homeobox 2,C0598306,,12,"Rare Single Gene Mutation, Syndromic",2.0,1,,17
9,CX3CR1,C1439296,Chemokine (C-X3-C motif) receptor 1,C0282554,,3,"Rare Single Gene Mutation, Functional",2.0,0,,4
9,CYFIP1,C1422186,cytoplasmic FMR1 interacting protein 1,C0010834,,15,"Rare Single Gene Mutation, Genetic Association, Functional",2.0,0,,25
9,CYFIP2,C1422187,cytoplasmic FMR1 interacting protein 2,C0010834,,5,"Rare Single Gene Mutation, Functional",3.0,0,,9
9,CYLC2,C1413849,"cylicin, basic protein of sperm head cytoskeleton 2",C0033684,,9,Rare Single Gene Mutation,2.0,0,,4
9,CYP27A1,C1413864,cytochrome P450 family 27 subfamily A member 1,C1413864,,2,"Rare Single Gene Mutation, Syndromic",,1,,7
9,DAGLA,C1412864,diacylglycerol lipase alpha,C1412864,,11,"Rare Single Gene Mutation, Functional",2.0,0,,7
9,DAPP1,C1424332,Dual adaptor of phosphotyrosine and 3-phosphoinositides,C0070948,,4,Rare Single Gene Mutation,2.0,0,,3
9,DCC,C0079414,DCCnetrin 1 receptor,C0079414,,18,"Rare Single Gene Mutation, Genetic Association",2.0,0,,6
9,DDC,C1413943,dopa decarboxylase,C0003806,,7,"Rare Single Gene Mutation, Genetic Association",2.0,0,,8
9,DDHD2,C1428790,DDHD domain containing 2,C1514562,,8,"Rare Single Gene Mutation, Genetic Association, Functional",2.0,0,,7
9,DDX23,C1424920,DEAD-box helicase 23,C1333209,,12,"Rare Single Gene Mutation, Syndromic",,1,,4
9,DDX3X,C1413962,"DEAD (Asp-Glu-Ala-Asp) box helicase 3, X-linked",C0011065,,X,"Rare Single Gene Mutation, Syndromic, Functional",1.0,1,78.6,64
9,CTPS1,C1413804,CTP synthase 1,C1413804,,1,Rare Single Gene Mutation,3.0,0,,3
9,CXXC5,C1428636,CXXC finger protein 5,C1428636,,5,"Rare Single Gene Mutation, Functional",3.0,0,,5
9,CYP11B1,C1413856,"cytochrome P450, family 11, subfamily B, polypeptide 1",C0010762,,8,Syndromic,2.0,0,,4
9,DDX53,C1426669,DEAD (Asp-Glu-Ala-Asp) box polypeptide 53,C0011065,,X,Rare Single Gene Mutation,2.0,0,7.3,7
9,DEAF1,C1422833,DEAF1 transcription factor,C1422833,,11,"Rare Single Gene Mutation, Syndromic",1.0,1,30.9,39
9,DENR,C1413979,density-regulated protein,C0675739,,12,"Rare Single Gene Mutation, Functional",2.0,0,,5
9,DEPDC5,C1539268,DEP domain containing 5,C1514562,,22,"Rare Single Gene Mutation, Syndromic, Functional",,1,,27
9,DGKI,C1414035,diacylglycerol kinase iota,C1414035,,7,"Rare Single Gene Mutation, Genetic Association",3.0,0,,5
9,DHCR7,C1414040,7-dehydrocholesterol reductase,C0049866,,11,"Rare Single Gene Mutation, Syndromic, Functional",1.0,1,,21
9,DHX30,C1424502,DExH-box helicase 30,C1837808,,3,"Rare Single Gene Mutation, Syndromic",,1,,13
9,DHX9,C1413966,DExH-box helicase 9,C1837808,,1,"Rare Single Gene Mutation, Syndromic",3.0,1,,5
9,DIP2A,C1824937,DIP2 disco-interacting protein 2 homolog A (Drosophila),C0013138,,21,"Rare Single Gene Mutation, Functional",1.0,0,18.2,14
9,DIP2C,C1824939,disco interacting protein 2 homolog C,C1824937,,10,Rare Single Gene Mutation,2.0,0,,8
9,DIPK2A,C1824154,divergent protein kinase domain 2A,C1514562,,3,Rare Single Gene Mutation,2.0,0,,3
9,DISC1,C1414054,disrupted in schizophrenia 1,C0036341,,1,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",2.0,0,4.6,39
9,DIXDC1,C1428199,DIX domain containing 1,,,11,"Rare Single Gene Mutation, Functional",2.0,0,,6
9,DLG1,C1333225,discs large MAGUK scaffold protein 1,C1334525,,3,Rare Single Gene Mutation,2.0,0,,6
9,DLG2,C1414064,discs large MAGUK scaffold protein 2,C1334526,,11,"Rare Single Gene Mutation, Functional",2.0,0,,16
9,DLG4,C1333226,discs large MAGUK scaffold protein 4,C1179132,,17,"Rare Single Gene Mutation, Syndromic, Functional",1.0,0,2.45,26
9,DLGAP1,C1414067,DLG associated protein 1,C1442790,,18,"Rare Single Gene Mutation, Functional",2.0,0,,13
9,DENND2B,C0812376,DENN domain containing 2B,C1366909,,11,"Rare Single Gene Mutation, Syndromic",3.0,1,,6
9,DLGAP2,C1414068,"discs, large (Drosophila) homolog-associated protein 2",C0013138,,8,Rare Single Gene Mutation,2.0,0,2.8,20
9,DLGAP3,C1428966,DLG associated protein 3,C1442790,,1,"Rare Single Gene Mutation, Genetic Association, Functional",2.0,0,,13
9,DLL1,C1414070,delta like canonical Notch ligand 1,C1414070,,6,"Rare Single Gene Mutation, Syndromic",2.0,1,,6
9,DLX2,C1414076,distal-less homeobox 2,C1414076,,2,Genetic Association,2.0,0,,11
9,DLX3,C1414077,distal-less homeobox 3,C1414077,,17,Rare Single Gene Mutation,2.0,0,,4
9,DLX6,C1414080,distal-less homeobox 6,C1414080,,7,Rare Single Gene Mutation,2.0,0,,10
9,DMD,C1414083,"dystrophin (muscular dystrophy, Duchenne and Becker types)",C0026850,,X,"Rare Single Gene Mutation, Syndromic, Genetic Association",,1,40.95,55
9,DMPK,C1414085,dystrophia myotonica-protein kinase,C0216045,,19,"Rare Single Gene Mutation, Syndromic, Functional",1.0,1,3.75,13
9,DMWD,C1414088,"DM1 locus, WD repeat containing",C0019202,,19,Rare Single Gene Mutation,2.0,0,,4
9,DMXL2,C1414090,Dmx-like 2,C1414090,,15,Rare Single Gene Mutation,2.0,0,,10
9,DNAH10,C1414093,"Dynein, axonemal, heavy chain 10",C0013352,,12,Rare Single Gene Mutation,2.0,0,,11
9,DNAH17,C1414098,dynein axonemal heavy chain 17,C0013352,,17,Rare Single Gene Mutation,2.0,0,,10
9,DNAH3,C1414100,dynein axonemal heavy chain 3,C0013352,,16,Rare Single Gene Mutation,2.0,0,,10
9,DNER,C1824952,Delta/notch-like EGF repeat containing,C1824952,,2,"Rare Single Gene Mutation, Genetic Association",2.0,0,,3
9,DNM1,C1414118,dynamin 1,C1119970,,9,Rare Single Gene Mutation,3.0,0,,12
9,DNMT3A,C1414123,DNA (cytosine-5-)-methyltransferase 3 alpha,C1414123,,2,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1.0,1,15.9,37
9,DOCK1,C1333245,Dedicator of cytokinesis 1,C0010813,,10,Rare Single Gene Mutation,2.0,0,,4
9,DOCK4,C1426080,Dedicator of cytokinesis 4,C0010813,,7,"Rare Single Gene Mutation, Genetic Association, Functional",2.0,0,,12
9,DOCK8,C1426079,dedicator of cytokinesis 8,C0010813,,9,Rare Single Gene Mutation,2.0,0,,12
9,DOLK,C1428074,dolichol kinase,C0058656,,9,"Rare Single Gene Mutation, Syndromic",,1,,5
9,DPP10,C1427153,Dipeptidyl-peptidase 10,C1427153,,2,Rare Single Gene Mutation,2.0,0,,14
9,DPP3,C1414140,dipeptidyl peptidase 3,C1414140,,11,Rare Single Gene Mutation,2.0,0,,4
9,DPP4,C1414141,Dipeptidyl-peptidase 4,C1414141,,2,"Rare Single Gene Mutation, Genetic Association",2.0,0,,6
9,DPP6,C1414142,dipeptidyl-peptidase 6,C1414142,,7,"Rare Single Gene Mutation, Genetic Association, Functional",2.0,0,,29
9,DPYD,C1366555,dihydropyrimidine dehydrogenase,C0058126,,1,"Rare Single Gene Mutation, Syndromic, Genetic Association",2.0,0,,17
9,DPYSL2,C1414145,dihydropyrimidinase like 2,C0058107,,8,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1.0,0,1.0,17
9,DPYSL3,C1414146,dihydropyrimidinase like 3,C0058107,,5,Rare Single Gene Mutation,2.0,0,,3
9,DRD2,C1333253,Dopamine receptor D2,C0058698,,11,"Rare Single Gene Mutation, Genetic Association",2.0,0,,7
9,DRD3,C1414148,dopamine receptor D3,C0082341,,3,"Rare Single Gene Mutation, Genetic Association",2.0,0,,9
9,DSCAM,C1414159,Down syndrome cell adhesion molecule,C0013080,,21,"Rare Single Gene Mutation, Genetic Association, Functional",1.0,0,13.5,22
9,DNAJC5,C1424111,DnaJ heat shock protein family (Hsp40) member C5,C0446415,,20,"Rare Single Gene Mutation, Functional",3.0,0,,5
9,DOT1L,C1428431,DOT1 like histone lysine methyltransferase,C0033641,,19,"Rare Single Gene Mutation, Syndromic",2.0,1,,6
9,DST,C1539312,Dystonin,C1437025,,6,Rare Single Gene Mutation,2.0,0,,12
9,DUSP15,C1424112,dual specificity phosphatase 15,C1511884,,20,"Rare Single Gene Mutation, Genetic Association",2.0,0,,7
9,DVL3,C1414202,Dishevelled segment polarity protein 3,C1414202,,3,"Rare Single Gene Mutation, Functional",2.0,0,,6
9,DYDC1,C1539320,DPY30 domain containing 1,C1514562,,10,Rare Single Gene Mutation,2.0,0,,2
9,DYDC2,C1539321,DPY30 domain containing 2,C1514562,,10,,2.0,0,,1
9,DYNC1H1,C1825005,dynein cytoplasmic 1 heavy chain 1,C1825005,,14,"Rare Single Gene Mutation, Syndromic, Functional",1.0,0,13.45,41
9,DYRK1A,C1414204,Dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1A,C0031727,,21,"Rare Single Gene Mutation, Syndromic, Functional",1.0,1,20.2,96
9,EBF3,C1426003,early B-cell factor 3,C1279919,,10,"Rare Single Gene Mutation, Syndromic, Functional",1.0,1,9.75,26
9,ECPAS,C1428777,Ecm29 proteasome adaptor and scaffold,C1428777,,9,"Rare Single Gene Mutation, Functional",2.0,0,,5
9,EEF1A2,C1414273,Eukaryotic translation elongation factor 1 alpha 2,C1414273,,20,"Rare Single Gene Mutation, Syndromic",,1,,24
9,EFR3A,C2239372,EFR3 homolog A (S. cerevisiae),C0036025,,8,Rare Single Gene Mutation,2.0,0,,9
9,EGR3,C1414316,early growth response 3,C1279919,,8,Rare Single Gene Mutation,2.0,0,,3
9,EHMT1,C1539338,Euchromatic histone-lysine N-methyltransferase 1,C2350813,,9,"Rare Single Gene Mutation, Syndromic, Functional",1.0,1,13.5,46
9,DRD1,C1333250,Dopamine receptor D1,C0058697,,5,"Genetic Association, Functional",2.0,0,,4
9,EIF3F,C1414342,eukaryotic translation initiation factor 3 subunit F,C0015161,,11,Rare Single Gene Mutation,3.0,0,,7
9,EIF3G,C1414341,eukaryotic translation initiation factor 3 subunit G,C0015161,,19,Rare Single Gene Mutation,1.0,0,1.5,5
9,EIF4E,C1414351,eukaryotic translation initiation factor 4E,C0015161,,4,"Rare Single Gene Mutation, Genetic Association, Functional",2.0,0,3.6,15
9,EIF4G1,C1414356,eukaryotic translation initiation factor 4 gamma 1,C0015161,,3,"Rare Single Gene Mutation, Functional",3.0,0,,4
9,EIF5A,C1414360,eukaryotic translation initiation factor 5A,C0015161,,17,"Rare Single Gene Mutation, Syndromic",3.0,0,,4
9,ELAVL2,C1414372,ELAV like neuron-specific RNA binding protein 2,C0115654,,9,"Rare Single Gene Mutation, Genetic Association, Functional",2.0,0,,7
9,ELAVL3,C1414373,ELAV like neuron-specific RNA binding protein 3,C0115654,,19,Rare Single Gene Mutation,1.0,0,1.0,6
9,ELOVL2,C1422633,ELOVL fatty acid elongase 2,C1422633,,6,"Rare Single Gene Mutation, Genetic Association",2.0,0,,2
9,ELP2,C1425394,elongator acetyltransferase complex subunit 2,C1425394,,18,"Rare Single Gene Mutation, Syndromic",2.0,1,,7
9,ELP4,C1412870,Elongator acetyltransferase complex subunit 4,C1412870,,11,"Rare Single Gene Mutation, Genetic Association",2.0,0,,7
9,EMSY,C1425282,"EMSY, BRCA2 interacting transcriptional repressor",C0598034,,11,"Rare Single Gene Mutation, Functional",2.0,0,,5
9,EN2,C1414396,engrailed homolog 2,C1690137,,7,"Rare Single Gene Mutation, Genetic Association, Functional",2.0,0,,27
9,ENOX2,C1413628,ecto-NOX disulfide-thiol exchanger 2,C1311982,,X,"Rare Single Gene Mutation, Genetic Association",3.0,0,,2
9,ENPP1,C1414407,ectonucleotide pyrophosphatase/phosphodiesterase 1,C1414407,,6,Rare Single Gene Mutation,3.0,0,,5
9,EP300,C1333336,E1A binding protein p300,C1333336,,22,"Rare Single Gene Mutation, Syndromic",1.0,1,23.6,31
9,EP400,C1420836,E1A binding protein p400,C1420836,,12,"Rare Single Gene Mutation, Functional",2.0,0,,13
9,EPC2,C1539360,Enhancer of polycomb homolog 2 (Drosophila),C0013138,,2,Rare Single Gene Mutation,2.0,0,,6
9,EPHA1,C0812262,EPH receptor A1,C0812262,,7,Rare Single Gene Mutation,2.0,0,,8
9,EPHB1,C1366441,EPH receptor B1,C1366441,,3,Rare Single Gene Mutation,3.0,0,,10
9,EPHB2,C1333340,EPH receptor B2,C1333340,,1,"Rare Single Gene Mutation, Functional",2.0,0,,9
9,EPPK1,C1423589,epiplakin 1,C1423589,,8,Rare Single Gene Mutation,2.0,0,,11
9,ERBIN,C1333352,erbb2 interacting protein,C1333352,,5,Rare Single Gene Mutation,2.0,0,,9
9,ERG,C0599295,"ERG, ETS transcription factor",C0013867,,21,Genetic Association,2.0,0,,1
9,ERMN,C1428813,ermin,C1428813,,2,Rare Single Gene Mutation,2.0,0,,1
9,ESR2,C1414462,estrogen receptor 2 (ER beta),C1121713,,14,"Rare Single Gene Mutation, Syndromic, Genetic Association",2.0,0,,9
9,ESRRB,C1414465,estrogen-related receptor beta,C1447443,,14,"Rare Single Gene Mutation, Genetic Association",2.0,0,,9
9,ETFB,C1414472,"Electron-transfer-flavoprotein, beta polypeptide",C1305923,,19,Rare Single Gene Mutation,2.0,0,,5
9,EXOC3,C1825075,exocyst complex component 3,C1825075,,5,Rare Single Gene Mutation,2.0,0,,3
9,EXOC5,C1825078,exocyst complex component 5,C1166666,,14,Rare Single Gene Mutation,2.0,0,,2
9,EXOC6,C1427982,exocyst complex component 6,C1166666,,10,Rare Single Gene Mutation,2.0,0,,3
9,EXOC6B,C1825079,exocyst complex component 6B,C1166666,,2,Rare Single Gene Mutation,2.0,0,,5
9,EXT1,C0694878,Exostosin 1,C0694878,,8,"Rare Single Gene Mutation, Genetic Association",2.0,0,,7
9,FABP4,C1333527,fatty acid binding protein 4,C1333527,,8,Rare Single Gene Mutation,3.0,0,,3
9,FABP5,C1333528,fatty acid binding protein 5 (psoriasis-associated),C1312695,,8,"Rare Single Gene Mutation, Functional",2.0,0,,8
9,FAM47A,C1539447,family with sequence similarity 47 member A,C0015576,,X,Rare Single Gene Mutation,2.0,0,0.45,2
9,FAM98C,C1825219,family with sequence similarity 98 member C,C0015576,,19,Rare Single Gene Mutation,2.0,0,,4
9,FAN1,C3147283,FANCD2/FANCI-associated nuclease 1,,,15,"Rare Single Gene Mutation, Genetic Association, Functional",2.0,0,,5
9,FAT1,C0812278,FAT atypical cadherin 1,C0001527,,4,"Rare Single Gene Mutation, Functional",2.0,0,,14
9,FBN1,C1414542,Fibrillin 1,C0060321,,15,"Rare Single Gene Mutation, Syndromic",2.0,0,,18
9,FBRSL1,C2681526,fibrosin like 1,C0295476,,12,"Rare Single Gene Mutation, Syndromic",,1,,4
9,FBXL13,C1539481,F-box and leucine rich repeat protein 13,C1517104,,7,Rare Single Gene Mutation,3.0,0,,3
9,FBXO11,C1422085,F-box protein 11,C1422085,,2,"Rare Single Gene Mutation, Syndromic, Functional",2.0,1,,17
9,FBXO33,C1426460,F-box protein 33,C1257945,,14,"Rare Single Gene Mutation, Genetic Association",2.0,0,,5
9,FBXO40,C1539494,F-box protein 40,C1257945,,3,"Rare Single Gene Mutation, Genetic Association",2.0,0,,6
9,FCRL6,C1539516,Fc receptor like 6,C0034805,,1,Rare Single Gene Mutation,2.0,0,,4
9,FEZF2,C1825291,FEZ family zinc finger 2,C1825290,,3,"Rare Single Gene Mutation, Genetic Association, Functional",2.0,0,,12
9,FGA,C1414592,Fibrinogen alpha chain,C1325790,,4,"Rare Single Gene Mutation, Genetic Association",2.0,0,,5
9,FGF13,C1414598,fibroblast growth factor 13,C0665690,,X,"Rare Single Gene Mutation, Syndromic, Genetic Association",3.0,1,,4
9,FGF14,C1414599,fibroblast growth factor 14,C0016026,,13,Rare Single Gene Mutation,3.0,0,,2
9,FGFR1,C0919509,fibroblast growth factor receptor 1,C0170936,,8,"Rare Single Gene Mutation, Genetic Association",2.0,0,,5
9,FHIT,C0919457,fragile histidine triad gene,C0919457,,3,"Rare Single Gene Mutation, Genetic Association",2.0,0,,12
9,FLNA,C1414635,filamin A,C0060383,,X,"Rare Single Gene Mutation, Syndromic, Functional",3.0,0,,13
9,FMR1,C1414649,fragile X messenger ribonucleoprotein 1,C1414649,,X,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1.0,1,,76
9,FOXG1,C0812297,Forkhead box G1,C0812297,,14,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1.0,1,5.7,66
9,FOXP1,C1414688,forkhead box P1,C1414688,,3,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1.0,1,60.45,89
9,FOXP2,C1422249,forkhead box P2,C1422249,,7,"Rare Single Gene Mutation, Genetic Association, Functional",1.0,0,,60
9,FRG1,C1414815,FSHD region gene 1,C0238288,,4,Rare Single Gene Mutation,2.0,0,,3
9,FRK,C1333577,fyn-related kinase,C1333577,,6,"Rare Single Gene Mutation, Genetic Association",2.0,0,,3
9,FRMD5,C1825313,FERM domain containing 5,C0238394,,15,"Rare Single Gene Mutation, Syndromic, Functional",3.0,1,,5
9,FRMPD4,C1825317,FERM and PDZ domain containing 4,C0238394,,X,"Rare Single Gene Mutation, Syndromic",,1,,13
9,FRRS1L,C1413032,ferric chelate reductase 1 like,C1825318,,9,Rare Single Gene Mutation,3.0,0,,2
9,FRYL,C1825320,FRY like transcription coactivator,C1336776,,4,"Rare Single Gene Mutation, Syndromic",3.0,1,,9
9,FXN,C1414812,frataxin,C0387678,,9,Rare Single Gene Mutation,3.0,0,,2
9,G3BP2,C1825326,G3BP stress granule assembly factor 2,C1825325,,4,Rare Single Gene Mutation,2.0,0,,7
9,GABBR2,C1846414,gamma-aminobutyric acid type B receptor subunit 2,C0766894,,9,"Rare Single Gene Mutation, Syndromic, Functional",2.0,1,,16
9,GABRA3,C1414910,"Gamma-aminobutyric acid (GABA) A receptor, alpha 3",C0016904,,X,"Rare Single Gene Mutation, Syndromic",,1,,3
9,GABRA4,C1414911,"gamma-aminobutyric acid (GABA) A receptor, alpha 4",C0016904,,4,"Rare Single Gene Mutation, Genetic Association, Functional",2.0,0,,10
9,GABRB2,C1414915,gamma-aminobutyric acid type A receptor subunit beta2,C1414915,,5,Rare Single Gene Mutation,1.0,0,0.3,7
9,GABRB3,C1414916,"gamma-aminobutyric acid (GABA) A receptor, beta 3",C0016904,,15,"Rare Single Gene Mutation, Genetic Association, Functional",1.0,0,,52
9,GABRA2,C1414909,gamma-aminobutyric acid type A receptor subunit alpha2,C1414909,,4,"Rare Single Gene Mutation, Functional",3.0,0,,7
9,GABRG2,C1414920,gamma-aminobutyric acid type A receptor subunit gamma 2,C2353676,,5,"Rare Single Gene Mutation, Genetic Association",3.0,0,,12
9,GABRG3,C1414921,gamma-aminobutyric acid type A receptor gamma3 subunit,C1414921,,15,"Rare Single Gene Mutation, Genetic Association",2.0,0,,13
9,GALNT10,C1426498,polypeptide N-acetylgalactosaminyltransferase 10,C1172551,,5,"Rare Single Gene Mutation, Genetic Association",2.0,0,,7
9,GALNT13,C1428014,polypeptide N-acetylgalactosaminyltransferase 13,C1428014,,2,Rare Single Gene Mutation,2.0,0,,6
9,GALNT14,C1427801,polypeptide N-acetylgalactosaminyltransferase 14,C0077730,,2,"Rare Single Gene Mutation, Genetic Association",2.0,0,,7
9,GALNT2,C1414952,polypeptide N-acetylgalactosaminyltransferase 2,C1414952,,1,"Rare Single Gene Mutation, Syndromic",,1,,6
9,GALNT8,C1414958,polypeptide N-acetylgalactosaminyltransferase 8,C1414958,,12,Rare Single Gene Mutation,2.0,0,,4
9,GAS2,C1333659,Growth arrest-specific 2,C1333659,,11,Genetic Association,2.0,0,,1
9,GATM,C1414997,Glycine amidinotransferase (L-arginine:glycine amidinotransferase),C0061597,,15,Syndromic,,1,,2
9,GBE1,C1415001,"1,4-alpha-glucan branching enzyme 1",C0000052,,3,Rare Single Gene Mutation,2.0,0,,5
9,GDA,C1415029,guanine deaminase,C0018324,,9,"Rare Single Gene Mutation, Genetic Association",2.0,0,,3
9,GFAP,C1415042,glial fibrillary acidic protein,C0017626,,17,Rare Single Gene Mutation,1.0,0,0.3,2
9,GGNBP2,C1426189,gametogenetin binding protein 2,C1426189,,17,Rare Single Gene Mutation,2.0,0,,3
9,GIGYF1,C2239491,GRB10 interacting GYF protein 1,C1366512,,7,Rare Single Gene Mutation,1.0,0,17.25,22
9,GIGYF2,C1420838,GRB10 interacting GYF protein 2,C1366512,,2,Rare Single Gene Mutation,1.0,0,,10
9,GLI3,C0812382,GLI family zinc finger 3,C0812304,,7,"Rare Single Gene Mutation, Syndromic",3.0,0,,6
9,GLIS1,C1539572,GLIS family zinc finger 1,C0324951,,1,"Rare Single Gene Mutation, Genetic Association",2.0,0,,3
9,GLO1,C1415104,glyoxalase I,,,6,"Rare Single Gene Mutation, Genetic Association",2.0,0,,10
9,GLRA2,C1415108,"glycine receptor, alpha 2",C0061605,,X,"Rare Single Gene Mutation, Functional",2.0,0,,18
9,GNAI1,C1415142,G protein subunit alpha i1,C1415142,,7,"Rare Single Gene Mutation, Syndromic",1.0,1,2.1,7
9,GNAS,C1366550,GNAS complex locus,C1708726,,20,Rare Single Gene Mutation,2.0,0,,10
9,GNB1L,C1415150,"guanine nucleotide binding protein (G protein), beta polypeptide 1-like",C0060916,,22,"Rare Single Gene Mutation, Genetic Association",2.0,0,,3
