ID,gene_symbol,Gene title,string_protein_id,uniprot_id,source
234951_s_at,COL12A1,collagen type XII alpha 1 chain,9606.ENSP00000325146,,
234952_s_at,PHRF1,PHD and ring finger domains 1,9606.ENSP00000264555,,
234953_x_at,ZNF19,zinc finger protein 19,9606.ENSP00000288177,,
234956_at,LOC93444,uncharacterized LOC93444,,,
234960_at,HIST1H2APS5,"histone cluster 1, H2a, pseudogene 5",,,
234963_s_at,FA2H,fatty acid 2-hydroxylase,9606.ENSP00000219368,,
234964_at,YME1L1,YME1 like 1 ATPase,9606.ENSP00000318480,,
234966_at,KLK15,kallikrein related peptidase 15,9606.ENSP00000469315,,
234967_at,IL6ST,interleukin 6 signal transducer,9606.ENSP00000370698,,
234968_at,DENND4C,DENN domain containing 4C,9606.ENSP00000473469,,
234969_s_at,EPC1,enhancer of polycomb homolog 1,9606.ENSP00000263062,,
234970_at,TC2N,"tandem C2 domains, nuclear",9606.ENSP00000387882,,
234971_x_at,PLCD3,phospholipase C delta 3,9606.ENSP00000479636,,
234972_at,ARL16,ADP ribosylation factor like GTPase 16,9606.ENSP00000380635,,
234973_at,SLC38A5,solute carrier family 38 member 5,9606.ENSP00000471683,,
234974_at,GALM,galactose mutarotase,9606.ENSP00000272252,,
234975_at,GSPT1,G1 to S phase transition 1,9606.ENSP00000398131,,
234976_x_at,MTHFD2,"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase",9606.ENSP00000377617,,
234977_at,ZADH2,zinc binding alcohol dehydrogenase domain containing 2,9606.ENSP00000323678,,
234978_at,SLC36A4,solute carrier family 36 member 4,9606.ENSP00000317382,,
234979_at,BCDIN3D,BCDIN3 domain containing RNA methyltransferase,9606.ENSP00000335201,,
234980_at,TMEM56,transmembrane protein 56,9606.ENSP00000359222,,
234981_x_at,CMBL,carboxymethylenebutenolidase homolog,9606.ENSP00000296658,,
234982_at,UBR3,ubiquitin protein ligase E3 component n-recognin 3 (putative),9606.ENSP00000396068,,
234983_at,C12orf49,chromosome 12 open reading frame 49,9606.ENSP00000261318,,
234984_at,NEDD1,"neural precursor cell expressed, developmentally down-regulated 1",9606.ENSP00000451211,,
234985_at,LDLRAD3,low density lipoprotein receptor class A domain containing 3,9606.ENSP00000318607,,
234986_at,GCLM,glutamate-cysteine ligase modifier subunit,9606.ENSP00000359258,,
234987_at,SAMHD1,SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1,9606.ENSP00000493536,,
234988_at,VCPIP1,valosin containing protein interacting protein 1,9606.ENSP00000309031,,
234989_at,NEAT1,microRNA 612///nuclear paraspeckle assembly transcript 1 (non-protein coding),,,
234990_at,CBX5,chromobox 5,9606.ENSP00000209875,,
234991_at,ZXDC,ZXD family zinc finger C,9606.ENSP00000374359,,
234992_x_at,ECT2,epithelial cell transforming 2,9606.ENSP00000376457,,
234993_at,ABHD13,abhydrolase domain containing 13,9606.ENSP00000365063,,
234994_at,TMEM200A,transmembrane protein 200A,9606.ENSP00000376224,,
234995_at,SPICE1,spindle and centriole associated protein 1,9606.ENSP00000295872,,
234996_at,CALCRL,calcitonin receptor like receptor,9606.ENSP00000376177,,
234998_at,RAB11A,"RAB11A, member RAS oncogene family",9606.ENSP00000261890,,
234999_at,C19orf47,chromosome 19 open reading frame 47,9606.ENSP00000463159,,
235000_at,LPP,LIM domain containing preferred translocation partner in lipoma,9606.ENSP00000491657,,
235001_at,DNAJC21,DnaJ heat shock protein family (Hsp40) member C21,9606.ENSP00000371451,,
235002_at,NUDT16,nudix hydrolase 16,9606.ENSP00000422375,,
235003_at,UHMK1,U2AF homology motif (UHM) kinase 1,9606.ENSP00000420270,,
235004_at,RBM24,RNA binding motif protein 24,9606.ENSP00000368341,,
235005_at,DIS3L,DIS3 like exosome 3'-5' exoribonuclease,9606.ENSP00000321711,,
235006_at,CDKN2AIPNL,CDKN2A interacting protein N-terminal like,9606.ENSP00000394183,,
235007_at,BBS7,Bardet-Biedl syndrome 7,9606.ENSP00000264499,,
235009_at,BOD1L1,biorientation of chromosomes in cell division 1 like 1,9606.ENSP00000040738,,
235010_at,ZBED5-AS1,ZBED5 antisense RNA 1,,,
235011_at,MAP3K2,mitogen-activated protein kinase kinase kinase 2,9606.ENSP00000387246,,
235012_at,LRCH1,leucine rich repeats and calponin homology domain containing 1,9606.ENSP00000374447,,
235013_at,SLC31A1,solute carrier family 31 member 1,9606.ENSP00000363329,,
235014_at,ILF3-AS1,ILF3 antisense RNA 1 (head to head),,,
235015_at,ZDHHC9,zinc finger DHHC-type containing 9,9606.ENSP00000349689,,
235016_at,REEP3,receptor accessory protein 3,9606.ENSP00000362863,,
235017_s_at,CSRNP3,cysteine and serine rich nuclear protein 3,9606.ENSP00000318258,,
235018_at,CSRNP3,cysteine and serine rich nuclear protein 3,9606.ENSP00000318258,,
235019_at,CPM,carboxypeptidase M,9606.ENSP00000339157,,
235020_at,TAF4B,TATA-box binding protein associated factor 4b,9606.ENSP00000462980,,
235021_at,KIAA2026,KIAA2026,9606.ENSP00000382815,,
235022_at,FAM210A,family with sequence similarity 210 member A,9606.ENSP00000323635,,
235023_at,VPS13C,vacuolar protein sorting 13 homolog C,9606.ENSP00000493560,,
235024_at,JADE1,jade family PHD finger 1,9606.ENSP00000226319,,
235025_at,WDR89,WD repeat domain 89,9606.ENSP00000378399,,
235026_at,C12orf66,chromosome 12 open reading frame 66,9606.ENSP00000311486,,
235027_at,ZNF736,zinc finger protein 736,9606.ENSP00000400852,,
235029_at,GINS4,GINS complex subunit 4,9606.ENSP00000276533,,
235030_at,NXPE3,neurexophilin and PC-esterase domain family member 3,9606.ENSP00000273347,,
235031_at,WSB1,inversin///WD repeat and SOCS box containing 1,9606.ENSP00000262394,,
235032_at,DNAJC21,DnaJ heat shock protein family (Hsp40) member C21,9606.ENSP00000371451,,
235033_at,NPEPL1,aminopeptidase-like 1,9606.ENSP00000348395,,
235034_at,VTI1A,vesicle transport through interaction with t-SNAREs 1A,9606.ENSP00000376792,,
235035_at,SLC35E1,solute carrier family 35 member E1,9606.ENSP00000470652,,
235036_at,LIX1L,limb and CNS expressed 1 like,9606.ENSP00000474487,,
235037_at,TMEM41A,transmembrane protein 41A,9606.ENSP00000406885,,
235038_at,KRR1,"KRR1, small subunit processome component homolog",9606.ENSP00000229214,,
235039_x_at,LIN9,lin-9 DREAM MuvB core complex component,9606.ENSP00000329102,,
235040_at,RUNDC1,RUN domain containing 1,9606.ENSP00000354622,,
235041_at,GOSR2,golgi SNAP receptor complex member 2,9606.ENSP00000461784,,
235042_at,XIRP1,xin actin binding repeat containing 1,9606.ENSP00000343140,,
235043_at,FAM122A,family with sequence similarity 122A,9606.ENSP00000377807,,
235044_at,CYYR1,cysteine and tyrosine rich 1,9606.ENSP00000299340,,
235045_at,RBM7,RNA binding motif protein 7,9606.ENSP00000364639,,
235046_at,INPP4B,inositol polyphosphate-4-phosphatase type II B,9606.ENSP00000422793,,
235047_x_at,NACC1,nucleus accumbens associated 1,9606.ENSP00000292431,,
235048_at,FAM169A,family with sequence similarity 169 member A,9606.ENSP00000373808,,
235049_at,ADCY1,adenylate cyclase 1,9606.ENSP00000297323,,
235050_at,SLC2A12,solute carrier family 2 member 12,9606.ENSP00000275230,,
235051_at,CCDC50,coiled-coil domain containing 50,9606.ENSP00000376249,,
235052_at,ZNF792,zinc finger protein 792,9606.ENSP00000385099,,
235054_at,NUDT16,nudix hydrolase 16,9606.ENSP00000422375,,
235055_x_at,MUC4,"mucin 4, cell surface associated",9606.ENSP00000417498,,
235056_at,ETV6,ETS variant 6,9606.ENSP00000379658,,
235057_at,ITCH,itchy E3 ubiquitin protein ligase,9606.ENSP00000499786,,
235058_at,GPN2,GPN-loop GTPase 2,9606.ENSP00000363250,,
235059_at,RAB12,"RAB12, member RAS oncogene family",9606.ENSP00000331748,,
235060_at,LOC100190986,uncharacterized LOC100190986,,,
235061_at,PPM1K,"protein phosphatase, Mg2+/Mn2+ dependent 1K",9606.ENSP00000477341,,
235062_at,PIH1D2,PIH1 domain containing 2,9606.ENSP00000280350,,
235063_at,C20orf196,chromosome 20 open reading frame 196,9606.ENSP00000305875,,
235064_s_at,C20orf196,chromosome 20 open reading frame 196,9606.ENSP00000305875,,
235065_at,GAREM1,GRB2 associated regulator of MAPK1 subtype 1,9606.ENSP00000269209,,
235066_at,MAP4,microtubule associated protein 4,9606.ENSP00000353375,,
235067_at,MKLN1,muskelin 1,9606.ENSP00000323527,,
235068_at,ZDHHC21,zinc finger DHHC-type containing 21,9606.ENSP00000370303,,
235069_at,TATDN3,TatD DNase domain containing 3,9606.ENSP00000431376,,
235070_at,RBFOX1,"RNA binding protein, fox-1 homolog 1",9606.ENSP00000391269,,
235071_at,WDR92,WD repeat domain 92,9606.ENSP00000295121,,
235072_s_at,KIF13A,kinesin family member 13A,9606.ENSP00000259711,,
235073_at,SCAMP4,secretory carrier membrane protein 4,9606.ENSP00000316007,,
235074_at,SPRED1,sprouty related EVH1 domain containing 1,9606.ENSP00000299084,,
235075_at,DSG3,desmoglein 3,9606.ENSP00000257189,,
235076_at,CALCOCO2,calcium binding and coiled-coil domain 2,9606.ENSP00000398523,,
235077_at,MEG3,maternally expressed 3 (non-protein coding),,,
235079_at,ZNF704,zinc finger protein 704,9606.ENSP00000331462,,
235080_at,CLUAP1,clusterin associated protein 1,9606.ENSP00000344392,,
235081_x_at,TRIM65,tripartite motif containing 65,9606.ENSP00000269383,,
235082_at,PCNX1,pecanex homolog 1 (Drosophila),9606.ENSP00000304192,,
235083_at,LINC01106,long intergenic non-protein coding RNA 1123///long intergenic non-protein coding RNA 1106,,,
235084_x_at,TRIM38,tripartite motif containing 38,9606.ENSP00000349596,,
235085_at,SGK223,homolog of rat pragma of Rnd2,9606.ENSP00000481109,,
235086_at,THBS1,thrombospondin 1,9606.ENSP00000260356,,
235087_at,UNKL,unkempt family like zinc finger,9606.ENSP00000301712,,
235088_at,C4orf46,chromosome 4 open reading frame 46,9606.ENSP00000368503,,
235089_at,FBXL20,F-box and leucine rich repeat protein 20,9606.ENSP00000264658,,
235090_at,ZNF710,zinc finger protein 710,9606.ENSP00000268154,,
235091_at,PDE12,phosphodiesterase 12,9606.ENSP00000309142,,
235093_at,PEX13,peroxisomal biogenesis factor 13,9606.ENSP00000295030,,
235095_at,BICDL2,BICD family like cargo adaptor 2,9606.ENSP00000459043,,
235096_at,LEO1,"LEO1 homolog, Paf1/RNA polymerase II complex component",9606.ENSP00000299601,,
235097_at,TRMT44,tRNA methyltransferase 44 homolog (S. cerevisiae),9606.ENSP00000374387,,
235098_at,PEX26,peroxisomal biogenesis factor 26,9606.ENSP00000331106,,
235099_at,CMTM8,CKLF like MARVEL transmembrane domain containing 8,9606.ENSP00000307741,,
235101_at,FNBP4,formin binding protein 4,9606.ENSP00000263773,,
235102_x_at,SNORD3B-1,"small nucleolar RNA, C/D box 3D///small nucleolar RNA, C/D box 3C///small nucleolar RNA, C/D box 3B-2///small nucleolar RNA, C/D box 3A///small nucleolar RNA, C/D box 3B-1",,,
235103_at,MAN2A1,mannosidase alpha class 2A member 1,9606.ENSP00000261483,,
235104_at,ERAP2,endoplasmic reticulum aminopeptidase 2,9606.ENSP00000400376,,
235105_at,MED28,mediator complex subunit 28,9606.ENSP00000237380,,
235106_at,MAML2,mastermind like transcriptional coactivator 2,9606.ENSP00000345001,,
235106_at,MAML2,mastermind like transcriptional coactivator 2,9606.ENSP00000434552,,
235107_at,PIAS2,protein inhibitor of activated STAT 2,9606.ENSP00000465676,,
235108_at,KCNK3,potassium two pore domain channel subfamily K member 3,9606.ENSP00000306275,,
235109_at,ZBED3,zinc finger BED-type containing 3,9606.ENSP00000255198,,
235110_at,PLA2G16,phospholipase A2 group XVI,9606.ENSP00000320337,,
235111_at,LSAMP,limbic system-associated membrane protein,9606.ENSP00000419000,,
235112_at,KIAA1958,KIAA1958,9606.ENSP00000440504,,
235113_at,LRR1,leucine rich repeat protein 1,9606.ENSP00000298288,,
235114_x_at,HOOK3,hook microtubule tethering protein 3,9606.ENSP00000305699,,
235115_at,PDE8B,phosphodiesterase 8B,9606.ENSP00000264917,,
235115_at,PDE8B,phosphodiesterase 8B,9606.ENSP00000493971,,
235116_at,TRAF1,TNF receptor associated factor 1,9606.ENSP00000362994,,
235117_at,CHAC2,ChaC cation transport regulator homolog 2,9606.ENSP00000295304,,
235118_at,CADM2,cell adhesion molecule 2,9606.ENSP00000384193,,
235119_at,TAF3,TATA-box binding protein associated factor 3,9606.ENSP00000340271,,
235120_at,SEC22C,"SEC22 homolog C, vesicle trafficking protein",9606.ENSP00000264454,,
235121_at,ZNF542P,"zinc finger protein 542, pseudogene",,,
235122_at,HIVEP3,human immunodeficiency virus type I enhancer binding protein 3,9606.ENSP00000361664,,
235124_at,EIF3J-AS1,EIF3J antisense RNA 1 (head to head),,,
235125_x_at,MIGA1,mitoguardin 1,9606.ENSP00000393675,,
235126_at,FLVCR1-AS1,FLVCR1 antisense RNA 1 (head to head),,,
235127_at,PMP2,peripheral myelin protein 2,9606.ENSP00000256103,,
235128_at,SYNPO,synaptopodin,9606.ENSP00000377789,,
235129_at,PPP1R1A,protein phosphatase 1 regulatory inhibitor subunit 1A,9606.ENSP00000257905,,
235130_at,PANK2,pantothenate kinase 2,9606.ENSP00000313377,,
235131_at,RHOJ,ras homolog family member J,9606.ENSP00000316729,,
235132_at,NIFK-AS1,NIFK antisense RNA 1,,,
235133_at,ZDHHC14,zinc finger DHHC-type containing 14,9606.ENSP00000352821,,
235135_at,TAF10,TATA-box binding protein associated factor 10,9606.ENSP00000299424,,
235136_at,ORMDL3,ORMDL sphingolipid biosynthesis regulator 3,9606.ENSP00000377724,,
235137_at,PCBP1-AS1,PCBP1 antisense RNA 1,,,
235139_at,GNGT2,G protein subunit gamma transducin 2,9606.ENSP00000421710,,
235140_at,SHROOM1,shroom family member 1,9606.ENSP00000367950,,
235141_at,MARVELD2,MARVEL domain containing 2,9606.ENSP00000323264,,
235142_at,ZBTB8A,zinc finger and BTB domain containing 8A,9606.ENSP00000362609,,
235143_at,SLC10A7,solute carrier family 10 member 7,9606.ENSP00000421275,,
235144_at,RASEF,RAS and EF-hand domain containing,9606.ENSP00000365630,,
235145_at,ZBTB7B,zinc finger and BTB domain containing 7B,9606.ENSP00000406286,,
235146_at,TMCC3,transmembrane and coiled-coil domain family 3,9606.ENSP00000261226,,
235148_at,KRTCAP3,keratinocyte associated protein 3,9606.ENSP00000442400,,
235149_at,PGM2L1,phosphoglucomutase 2 like 1,9606.ENSP00000298198,,
235150_at,SESN3,sestrin 3,9606.ENSP00000441927,,
235151_at,LOC283357,uncharacterized LOC283357,,,
235152_at,LOC101927204,uncharacterized LOC101927204,,,
235153_at,RNF183,ring finger protein 183,9606.ENSP00000419454,,
235154_at,TAF3,TATA-box binding protein associated factor 3,9606.ENSP00000340271,,
235155_at,BDH2,"3-hydroxybutyrate dehydrogenase, type 2",9606.ENSP00000296424,,
235156_at,BRWD3,bromodomain and WD repeat domain containing 3,9606.ENSP00000362372,,
235158_at,TMEM209,transmembrane protein 209,9606.ENSP00000380747,,
235160_at,ATF7,activating transcription factor 7,9606.ENSP00000399465,,
235161_at,RASSF8-AS1,RASSF8 atnisense RNA 1,,,
235162_at,MDM4,"MDM4, p53 regulator",9606.ENSP00000356150,,
235163_at,MOB3A,MOB kinase activator 3A,9606.ENSP00000349575,,
235164_at,ZNF25,zinc finger protein 25,9606.ENSP00000302222,,
235165_at,PARD6B,par-6 family cell polarity regulator beta,9606.ENSP00000360672,,
235166_at,ZNF148,zinc finger protein 148,9606.ENSP00000353863,,
235167_at,LOC100190986,uncharacterized LOC100190986,,,
235168_at,PIGM,phosphatidylinositol glycan anchor biosynthesis class M,9606.ENSP00000357069,,
235169_at,FBXO27,F-box protein 27,9606.ENSP00000292853,,
235170_at,ZNF92,zinc finger protein 92,9606.ENSP00000332595,,
235171_at,LOC100505501,uncharacterized LOC100505501,,,
235172_at,GABPB1-AS1,GABPB1 antisense RNA 1,,,
235173_at,MBNL1-AS1,MBNL1 antisense RNA 1,,,
235174_s_at,LINC01003,long intergenic non-protein coding RNA 1003,,,
235175_at,GBP4,guanylate binding protein 4,9606.ENSP00000359490,,
235176_at,ZFP82,ZFP82 zinc finger protein,9606.ENSP00000431265,,
235177_at,METTL21A,methyltransferase like 21A,9606.ENSP00000272839,,
235178_x_at,ESCO2,establishment of sister chromatid cohesion N-acetyltransferase 2,9606.ENSP00000306999,,
235179_at,ZNF641,zinc finger protein 641,9606.ENSP00000437832,,
235180_at,STYX,serine/threonine/tyrosine interacting protein,9606.ENSP00000346599,,
235181_at,TYW5,tRNA-yW synthesizing protein 5,9606.ENSP00000346627,,
235182_at,ISM1,"isthmin 1, angiogenesis inhibitor",9606.ENSP00000262487,,
235183_at,FILIP1,filamin A interacting protein 1,9606.ENSP00000237172,,
235184_at,AEBP2,AE binding protein 2,9606.ENSP00000381840,,
235185_s_at,LINC00869,family with sequence similarity 231 member D///uncharacterized LOC388692///long intergenic non-protein coding RNA 869,,,
235186_at,LOC388692,family with sequence similarity 231 member D///uncharacterized LOC388692,,,
235187_s_at,PCNX4,pecanex homolog 4 (Drosophila),9606.ENSP00000384801,,
235188_at,PCNX4,pecanex homolog 4 (Drosophila),9606.ENSP00000384801,,
235189_at,ICE2,interactor of little elongation complex ELL subunit 2,9606.ENSP00000261520,,
235191_at,LINC00662,long intergenic non-protein coding RNA 662,,,
235192_at,TP53RK,TP53 regulating kinase,9606.ENSP00000325398,,
235192_at,TP53RK,TP53 regulating kinase,9606.ENSP00000361186,,
235193_at,FAM214A,family with sequence similarity 214 member A,9606.ENSP00000443598,,
235194_at,TPCN2,two pore segment channel 2,9606.ENSP00000294309,,
235195_at,FBXW2,F-box and WD repeat domain containing 2,9606.ENSP00000476369,,
235196_at,CDC73,cell division cycle 73,9606.ENSP00000356405,,
235197_s_at,OSTM1,osteopetrosis associated transmembrane protein 1,9606.ENSP00000193322,,
235198_at,OSTM1,osteopetrosis associated transmembrane protein 1,9606.ENSP00000193322,,
235199_at,RNF125,ring finger protein 125,9606.ENSP00000217740,,
235200_at,ZNF562,zinc finger protein 561///zinc finger protein 562,9606.ENSP00000410734,,
235201_at,FOXP2,forkhead box P2,9606.ENSP00000386200,,
235202_x_at,IKBIP,IKBKB interacting protein,9606.ENSP00000299157,,
235204_at,ENTPD7,ectonucleoside triphosphate diphosphohydrolase 7,9606.ENSP00000359520,,
235205_at,OXR1,oxidation resistance 1,9606.ENSP00000405424,,
235208_at,CCDC112,coiled-coil domain containing 112,9606.ENSP00000368931,,
235209_at,SBSPON,somatomedin B and thrombospondin type 1 domain containing,9606.ENSP00000297354,,
235210_s_at,SBSPON,somatomedin B and thrombospondin type 1 domain containing,9606.ENSP00000297354,,
235212_at,NRDE2,"NRDE-2, necessary for RNA interference, domain containing",9606.ENSP00000346335,,
235213_at,ITPKB,inositol-trisphosphate 3-kinase B,9606.ENSP00000411152,,
235214_at,LURAP1,leucine rich adaptor protein 1,9606.ENSP00000361048,,
235215_at,ERCC4,"ERCC excision repair 4, endonuclease catalytic subunit",9606.ENSP00000310520,,
235216_at,ESCO1,establishment of sister chromatid cohesion N-acetyltransferase 1,9606.ENSP00000269214,,
235217_at,LINC01004,long intergenic non-protein coding RNA 1004,,,
235218_x_at,THAP6,THAP domain containing 6,9606.ENSP00000309007,,
235219_at,EXOC3-AS1,EXOC3 antisense RNA 1,,,
235220_at,YIPF4,Yip1 domain family member 4,9606.ENSP00000238831,,
235221_at,CBLN3,cerebellin 3 precursor,9606.ENSP00000267406,,
235222_x_at,XIAP,X-linked inhibitor of apoptosis,9606.ENSP00000354822,,
235222_x_at,XIAP,X-linked inhibitor of apoptosis,9606.ENSP00000360242,,
235223_at,RRP36,ribosomal RNA processing 36,9606.ENSP00000244496,,
235224_s_at,CAND1,cullin associated and neddylation dissociated 1,9606.ENSP00000442318,,
235225_at,SCN2B,sodium voltage-gated channel beta subunit 2,9606.ENSP00000278947,,
